,Pair,Separation_Factor,SMILES,Current_REE_D,Next_REE_D,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
686,La/Tm,100.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1.6,0.016,DCE,0.9,HCl,25.0,0.007
1760,Pr/Yb,99.75260416666666,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,76.61,0.768,F-3,3.0,HNO3,20.0,0.05
1483,Pr/Eu,98.75,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,158.0,1.6,DCE,0.9,HNO3,25.0,0.007
1163,Ce/Ho,91.19354838709677,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,197.89,2.17,F-3,3.0,HNO3,20.0,0.05
1673,Pr/Er,90.9090909090909,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,10.0,0.11,DCE,0.9,HNO3,25.0,0.007
509,La/Dy,90.0275229357798,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,392.52,4.36,F-3,3.0,HNO3,20.0,0.05
2751,Sm/Lu,90.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.8,0.02,DCE,0.9,HCl,25.0,0.007
1670,Pr/Er,89.28571428571428,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,5.0,0.056,DCE,0.9,HCl,25.0,0.007
398,La/Gd,88.8888888888889,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1.6,0.018,DCE,0.9,HCl,25.0,0.007
504,La/Dy,87.5,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,14.0,0.16,DCE,0.9,HCl,25.0,0.007
461,La/Tb,86.64900662251655,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,392.52,4.53,F-3,3.0,HNO3,20.0,0.05
2155,Nd/Er,85.45454545454545,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,9.4,0.11,DCE,0.9,HNO3,25.0,0.007
2709,Sm/Yb,81.81818181818183,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.8,0.022,DCE,0.9,HCl,25.0,0.007
1300,Ce/Yb,78.65168539325842,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.0089,DCE,0.9,HCl,25.0,0.007
3172,Eu/Lu,78.125,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,2.5,0.032,DCE,0.9,HNO3,25.0,0.007
2295,Nd/Lu,77.66956521739131,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,44.66,0.575,F-3,3.0,HNO3,20.0,0.05
567,La/Ho,72.72727272727273,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,16.0,0.22,DCE,0.9,HNO3,25.0,0.007
2153,Nd/Er,71.42857142857143,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,4.0,0.056,DCE,0.9,HCl,25.0,0.007
1158,Ce/Ho,70.99999999999999,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,7.1,0.1,DCE,0.9,HCl,25.0,0.007
1733,Pr/Tm,70.93518518518518,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,76.61,1.08,F-3,3.0,HNO3,20.0,0.05
1342,Ce/Lu,70.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.01,DCE,0.9,HCl,25.0,0.007
2752,Sm/Lu,70.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,2.8,0.04,DCE,0.9,HNO3,25.0,0.007
1337,Ce/Lu,68.75,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.11,0.0016,CHCl3,4.0,HNO3,23.0,0.2
1776,Pr/Lu,68.75,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.11,0.0016,CHCl3,4.0,HNO3,23.0,0.2
3123,Eu/Yb,65.78947368421053,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,2.5,0.038,DCE,0.9,HNO3,25.0,0.007
974,Ce/Eu,63.63636363636363,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.011,DCE,0.9,HCl,25.0,0.007
2710,Sm/Yb,63.63636363636363,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,2.8,0.044,DCE,0.9,HNO3,25.0,0.007
2672,Sm/Tm,63.492063492063494,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,4.0,0.063,DCE,0.9,HNO3,25.0,0.007
2014,Nd/Tb,62.5,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,25.0,0.4,DCE,0.9,HNO3,25.0,0.007
817,La/Lu,60.99283624255878,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,1.209,0.019822,n-dodecane,5.0,HNO3,25.0,0.1
1161,Ce/Ho,59.09090909090909,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,13.0,0.22,DCE,0.9,HNO3,25.0,0.007
2253,Nd/Yb,58.151041666666664,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,44.66,0.768,F-3,3.0,HNO3,20.0,0.05
1434,Pr/Sm,56.42857142857143,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,158.0,2.8,DCE,0.9,HNO3,25.0,0.007
403,La/Gd,53.99174690508941,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,392.52,7.27,F-3,3.0,HNO3,20.0,0.05
2670,Sm/Tm,51.42857142857142,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.8,0.035,DCE,0.9,HCl,25.0,0.007
3006,Eu/Er,50.99999999999999,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.051,0.001,DMSO,0.5,TCA,25.0,0.05
1643,Pr/Ho,50.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,5.0,0.1,DCE,0.9,HCl,25.0,0.007
3170,Eu/Lu,50.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.0,0.02,DCE,0.9,HCl,25.0,0.007
2285,Nd/Lu,50.0,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.08,0.0016,CHCl3,4.0,HNO3,23.0,0.2
456,La/Tb,49.99999999999999,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,14.0,0.28,DCE,0.9,HCl,25.0,0.007
1157,Ce/Ho,49.99999999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.014,DCE,0.9,HCl,25.0,0.007
1197,Ce/Er,46.666666666666664,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.015,DCE,0.9,HCl,25.0,0.007
3121,Eu/Yb,45.45454545454546,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.0,0.022,DCE,0.9,HCl,25.0,0.007
1646,Pr/Ho,45.45454545454545,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,10.0,0.22,DCE,0.9,HNO3,25.0,0.007
1123,Ce/Dy,45.38761467889908,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,197.89,4.36,F-3,3.0,HNO3,20.0,0.05
2299,Nd/Lu,45.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,4.5,0.1,HFC-43,1.0,HNO3,25.0,0.1
894,Ce/Nd,44.8,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1120.0,25.0,DCE,0.9,HNO3,25.0,0.007
2671,Sm/Tm,44.44444444444444,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,2.8,0.063,DCE,0.9,HNO3,25.0,0.007
1118,Ce/Dy,44.375,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,7.1,0.16,DCE,0.9,HCl,25.0,0.007
933,Ce/Sm,43.74999999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.016,DCE,0.9,HCl,25.0,0.007
1078,Ce/Tb,43.74999999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.016,DCE,0.9,HCl,25.0,0.007
1261,Ce/Tm,43.74999999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.016,DCE,0.9,HCl,25.0,0.007
1084,Ce/Tb,43.68432671081677,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,197.89,4.53,F-3,3.0,HNO3,20.0,0.05
2116,Nd/Ho,42.72727272727273,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,9.4,0.22,DCE,0.9,HNO3,25.0,0.007
1699,Pr/Er,42.56111111111111,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,76.61,1.8,F-3,3.0,HNO3,20.0,0.05
1375,Ce/Lu,42.42644536373726,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,0.840977,0.019822,n-dodecane,5.0,HNO3,25.0,0.1
1956,Nd/Gd,41.66666666666667,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,25.0,0.6,DCE,0.9,HNO3,25.0,0.007
2214,Nd/Tm,41.35185185185185,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,44.66,1.08,F-3,3.0,HNO3,20.0,0.05
765,La/Yb,40.99694811800611,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,1.209,0.02949,n-dodecane,5.0,HNO3,25.0,0.1
1295,Ce/Yb,40.74074074074074,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.11,0.0027,CHCl3,4.0,HNO3,23.0,0.2
1749,Pr/Yb,40.74074074074074,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.11,0.0027,CHCl3,4.0,HNO3,23.0,0.2
373,La/Eu,40.54286783976038,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,3.2487,0.08013,n-dodecane,1.0,HNO3,25.0,0.1
507,La/Dy,40.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,16.0,0.4,DCE,0.9,HNO3,25.0,0.007
2114,Nd/Ho,40.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,4.0,0.1,DCE,0.9,HCl,25.0,0.007
3171,Eu/Lu,40.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1.6,0.04,DCE,0.9,HNO3,25.0,0.007
1791,Pr/Lu,40.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,4.0,0.1,HFC-43,1.0,HNO3,25.0,0.1
3084,Eu/Tm,39.682539682539684,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,2.5,0.063,DCE,0.9,HNO3,25.0,0.007
1039,Ce/Gd,38.88888888888889,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.7,0.018,DCE,0.9,HCl,25.0,0.007
320,La/Eu,37.38285714285714,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,392.52,10.5,F-3,3.0,HNO3,20.0,0.05
3122,Eu/Yb,36.36363636363637,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1.6,0.044,DCE,0.9,HNO3,25.0,0.007
2611,Sm/Er,36.36363636363637,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,4.0,0.11,DCE,0.9,HNO3,25.0,0.007
1648,Pr/Ho,35.30414746543779,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,76.61,2.17,F-3,3.0,HNO3,20.0,0.05
399,La/Gd,35.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,14.0,0.4,DCE,0.9,HCl,25.0,0.007
2759,Sm/Lu,35.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.5,0.1,HFC-43,1.0,HNO3,25.0,0.1
1352,Ce/Lu,35.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.5,0.1,HFC-43,1.0,HNO3,25.0,0.1
1204,Ce/Er,35.0,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.035,0.001,DMSO,0.5,TCA,25.0,0.05
2792,Sm/Lu,34.456664312380184,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,0.683,0.019822,n-dodecane,5.0,HNO3,25.0,0.1
1256,Ce/Tm,34.375,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.11,0.0032,CHCl3,4.0,HNO3,23.0,0.2
3524,Gd/Lu,34.375,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.1,0.032,DCE,0.9,HNO3,25.0,0.007
1723,Pr/Tm,34.375,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.11,0.0032,CHCl3,4.0,HNO3,23.0,0.2
2755,Sm/Lu,34.365217391304355,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,19.76,0.575,F-3,3.0,HNO3,20.0,0.05
1121,Ce/Dy,32.5,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,13.0,0.4,DCE,0.9,HNO3,25.0,0.007
2609,Sm/Er,32.142857142857146,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.8,0.056,DCE,0.9,HCl,25.0,0.007
148,La/Nd,31.6,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,790.0,25.0,DCE,0.9,HNO3,25.0,0.007
2610,Sm/Er,31.46067415730337,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,2.8,0.089,DCE,0.9,HNO3,25.0,0.007
1608,Pr/Dy,31.25,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,5.0,0.16,DCE,0.9,HCl,25.0,0.007
769,La/Lu,31.25,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.05,0.0016,CHCl3,4.0,HNO3,23.0,0.2
2243,Nd/Yb,29.62962962962963,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.08,0.0027,CHCl3,4.0,HNO3,23.0,0.2
3483,Gd/Yb,28.947368421052634,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.1,0.038,DCE,0.9,HNO3,25.0,0.007
281,La/Sm,28.836321675838807,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,3.2487,0.11266,n-dodecane,1.0,HNO3,25.0,0.1
503,La/Dy,28.571428571428573,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1.6,0.056,DCE,0.9,HCl,25.0,0.007
3082,Eu/Tm,28.57142857142857,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.0,0.035,DCE,0.9,HCl,25.0,0.007
1333,Ce/Yb,28.517361817565277,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,0.840977,0.02949,n-dodecane,5.0,HNO3,25.0,0.1
1754,Pr/Yb,28.08988764044944,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.25,0.0089,DCE,0.9,HCl,25.0,0.007
1044,Ce/Gd,27.220082530949107,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,197.89,7.27,F-3,3.0,HNO3,20.0,0.05
