,SMILES,REE,Meas. Type,Meas. Amount,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
572,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Er,Aq/Org Distribution,94.1,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
573,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Tm,Aq/Org Distribution,100.65,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
574,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Yb,Aq/Org Distribution,109.46,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
575,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Lu,Aq/Org Distribution,118.07,isodecyl alcohol/n-dodecane,0.0631,HNO3,30,0.2
576,"A. Sengupta, A. Bhattacharyya, W. Verboom, S. M. Ali, P. K. Mohapatra, J. Phys. Chem. B 2017, 121, 2640-2649.",,,,,,,,
577,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,Am,Aq/Org Distribution,440,n-Dodecane,3,HNO3,25,0.1
578,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,Pu,Aq/Org Distribution,152,n-Dodecane,3,HNO3,25,0.1
579,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,Eu,Aq/Org Distribution,486,n-Dodecane,3,HNO3,25,0.1
580,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,U,Aq/Org Distribution,42,n-Dodecane,3,HNO3,25,0.1
581,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,Am,Aq/Org Distribution,380,n-Dodecane,3,HNO3,25,0.1
582,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,Pu,Aq/Org Distribution,127,n-Dodecane,3,HNO3,25,0.1
583,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,Eu,Aq/Org Distribution,398,n-Dodecane,3,HNO3,25,0.1
584,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,U,Aq/Org Distribution,25,n-Dodecane,3,HNO3,25,0.1
585,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Am,Aq/Org Distribution,225,n-Dodecane,3,HNO3,25,0.1
586,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Pu,Aq/Org Distribution,68,n-Dodecane,3,HNO3,25,0.1
587,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Eu,Aq/Org Distribution,218,n-Dodecane,3,HNO3,25,0.1
588,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,U,Aq/Org Distribution,3,n-Dodecane,3,HNO3,25,0.1
589,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Am,Aq/Org Distribution,321,n-Dodecane,3,HNO3,25,0.1
590,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Pu,Aq/Org Distribution,109,n-Dodecane,3,HNO3,25,0.1
591,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,330,n-Dodecane,3,HNO3,25,0.1
592,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,U,Aq/Org Distribution,11,n-Dodecane,3,HNO3,25,0.1
593,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Am,Aq/Org Distribution,35,n-Dodecane,3,HNO3,25,0.1
594,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Pu,Aq/Org Distribution,5,n-Dodecane,3,HNO3,25,0.1
595,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,Eu,Aq/Org Distribution,23,n-Dodecane,3,HNO3,25,0.1
596,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,U,Aq/Org Distribution,0.38,n-Dodecane,3,HNO3,25,0.1
597,"M. Y. Alyapyshev, V. Babain, L. Tkachenko, Radiochemistry 2014, 56, 565-574.",,,,,,,,
598,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,La,Aq/Org Distribution,4.655860935,FS-13,2,HNO3,25,0.2
599,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Ce,Aq/Org Distribution,2.710191632,FS-13,2,HNO3,25,0.2
600,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Pr,Aq/Org Distribution,1.807174126,FS-13,2,HNO3,25,0.2
601,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Nd,Aq/Org Distribution,1.823895702,FS-13,2,HNO3,25,0.2
602,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Sm,Aq/Org Distribution,1.370881766,FS-13,2,HNO3,25,0.2
603,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Eu,Aq/Org Distribution,1.215346179,FS-13,2,HNO3,25,0.2
604,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Gd,Aq/Org Distribution,0.849180475,FS-13,2,HNO3,25,0.2
605,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Tb,Aq/Org Distribution,1.406047524,FS-13,2,HNO3,25,0.2
606,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Dy,Aq/Org Distribution,1.690440932,FS-13,2,HNO3,25,0.2
607,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Ho,Aq/Org Distribution,2.624218543,FS-13,2,HNO3,25,0.2
608,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Er,Aq/Org Distribution,2.951209227,FS-13,2,HNO3,25,0.2
609,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Tm,Aq/Org Distribution,4.508167045,FS-13,2,HNO3,25,0.2
610,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Yb,Aq/Org Distribution,5.260172664,FS-13,2,HNO3,25,0.2
611,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Lu,Aq/Org Distribution,6.45654229,FS-13,2,HNO3,25,0.2
612,CCN(c1cccc(CC)c1)C(=O)c2cccc(n2)C(=O)N(CC)c3cccc(CC)c3,Am,Aq/Org Distribution,6.902398038,FS-13,2,HNO3,25,0.2
613,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,La,Aq/Org Distribution,1.14393145,FS-13,2,HNO3,25,0.2
614,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Ce,Aq/Org Distribution,1.005263699,FS-13,2,HNO3,25,0.2
615,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Pr,Aq/Org Distribution,1.324341535,FS-13,2,HNO3,25,0.2
616,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Nd,Aq/Org Distribution,1.080687181,FS-13,2,HNO3,25,0.2
617,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Sm,Aq/Org Distribution,0.9846457257,FS-13,2,HNO3,25,0.2
618,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Eu,Aq/Org Distribution,1.026360666,FS-13,2,HNO3,25,0.2
619,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Gd,Aq/Org Distribution,0.7762471166,FS-13,2,HNO3,25,0.2
620,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Tb,Aq/Org Distribution,1.318256739,FS-13,2,HNO3,25,0.2
621,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Dy,Aq/Org Distribution,2.223309891,FS-13,2,HNO3,25,0.2
622,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Ho,Aq/Org Distribution,3.614098626,FS-13,2,HNO3,25,0.2
623,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Er,Aq/Org Distribution,4.226686143,FS-13,2,HNO3,25,0.2
624,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Tm,Aq/Org Distribution,6.93425806,FS-13,2,HNO3,25,0.2
625,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Yb,Aq/Org Distribution,8.408141272,FS-13,2,HNO3,25,0.2
626,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Lu,Aq/Org Distribution,10.57372473,FS-13,2,HNO3,25,0.2
627,CCN(c1ccc(CC)cc1)C(=O)c2cccc(n2)C(=O)N(CC)c3ccc(CC)cc3,Am,Aq/Org Distribution,4.777492347,FS-13,2,HNO3,25,0.2
628,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,La,Aq/Org Distribution,0.33419504,FS-13,2,HNO3,25,0.2
629,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Ce,Aq/Org Distribution,0.6528298442,FS-13,2,HNO3,25,0.2
630,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Pr,Aq/Org Distribution,0.9595994713,FS-13,2,HNO3,25,0.2
631,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Nd,Aq/Org Distribution,1.334873157,FS-13,2,HNO3,25,0.2
632,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Sm,Aq/Org Distribution,1.119747238,FS-13,2,HNO3,25,0.2
633,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Eu,Aq/Org Distribution,1.078723152,FS-13,2,HNO3,25,0.2
634,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Gd,Aq/Org Distribution,0.7746401448,FS-13,2,HNO3,25,0.2
635,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Tb,Aq/Org Distribution,1.11778686,FS-13,2,HNO3,25,0.2
636,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Dy,Aq/Org Distribution,1.583798765,FS-13,2,HNO3,25,0.2
637,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Ho,Aq/Org Distribution,2.264644308,FS-13,2,HNO3,25,0.2
638,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Er,Aq/Org Distribution,2.719944234,FS-13,2,HNO3,25,0.2
639,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Tm,Aq/Org Distribution,3.548133892,FS-13,2,HNO3,25,0.2
640,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Yb,Aq/Org Distribution,4.069864966,FS-13,2,HNO3,25,0.2
641,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Lu,Aq/Org Distribution,4.499870339,FS-13,2,HNO3,25,0.2
642,CCN(C(=O)c1cccc(n1)C(=O)N(CC)c2ccccc2CC)c3ccccc3CC,Am,Aq/Org Distribution,4.200490434,FS-13,2,HNO3,25,0.2
643,"Y. Sasaki M. Matsumiya, M. Nakase, K. Takeshita, Chem. Lett. 2020, 49, 1216-1219.",,,,,,,,
644,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.03,n-Dodecane,1,Citric Acid,25,0.2
645,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.015,n-Dodecane,1,Citric Acid,25,0.2
646,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.04,n-Dodecane,1,Citric Acid,25,0.2
647,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.075,n-Dodecane,1,Citric Acid,25,0.2
648,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.15,n-Dodecane,1,Citric Acid,25,0.2
649,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.3,n-Dodecane,1,Citric Acid,25,0.2
650,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,0.6,n-Dodecane,1,Citric Acid,25,0.2
651,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,0.75,n-Dodecane,1,Citric Acid,25,0.2
652,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,0.95,n-Dodecane,1,Citric Acid,25,0.2
653,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,1,n-Dodecane,1,Citric Acid,25,0.2
654,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,0.99,n-Dodecane,1,Citric Acid,25,0.2
655,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,0.9,n-Dodecane,1,Citric Acid,25,0.2
656,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.85,n-Dodecane,1,Citric Acid,25,0.2
657,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.025,n-Dodecane,2,Citric Acid,25,0.2
658,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.01,n-Dodecane,2,Citric Acid,25,0.2
659,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.06,n-Dodecane,2,Citric Acid,25,0.2
660,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.25,n-Dodecane,2,Citric Acid,25,0.2
661,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.5,n-Dodecane,2,Citric Acid,25,0.2
662,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.7,n-Dodecane,2,Citric Acid,25,0.2
663,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,1,n-Dodecane,2,Citric Acid,25,0.2
664,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,3.3,n-Dodecane,2,Citric Acid,25,0.2
665,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,4.5,n-Dodecane,2,Citric Acid,25,0.2
666,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,5,n-Dodecane,2,Citric Acid,25,0.2
667,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,4.4,n-Dodecane,2,Citric Acid,25,0.2
668,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,3.4,n-Dodecane,2,Citric Acid,25,0.2
669,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,2.5,n-Dodecane,2,Citric Acid,25,0.2
670,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.06,n-Dodecane,3,Citric Acid,25,0.2
671,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.05,n-Dodecane,3,Citric Acid,25,0.2
672,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.15,n-Dodecane,3,Citric Acid,25,0.2
673,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.7,n-Dodecane,3,Citric Acid,25,0.2
674,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,1.5,n-Dodecane,3,Citric Acid,25,0.2
675,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,3,n-Dodecane,3,Citric Acid,25,0.2
676,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,6,n-Dodecane,3,Citric Acid,25,0.2
677,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,7,n-Dodecane,3,Citric Acid,25,0.2
678,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,8,n-Dodecane,3,Citric Acid,25,0.2
679,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,9,n-Dodecane,3,Citric Acid,25,0.2
680,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,8,n-Dodecane,3,Citric Acid,25,0.2
681,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,6.5,n-Dodecane,3,Citric Acid,25,0.2
682,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,5.5,n-Dodecane,3,Citric Acid,25,0.2
683,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.025,n-Dodecane,1,Malonic Acid,25,0.2
684,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.03,n-Dodecane,1,Malonic Acid,25,0.2
685,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.1,n-Dodecane,1,Malonic Acid,25,0.2
686,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.85,n-Dodecane,1,Malonic Acid,25,0.2
687,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,2,n-Dodecane,1,Malonic Acid,25,0.2
688,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,3.3,n-Dodecane,1,Malonic Acid,25,0.2
689,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,6.6,n-Dodecane,1,Malonic Acid,25,0.2
690,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,8.5,n-Dodecane,1,Malonic Acid,25,0.2
691,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,10,n-Dodecane,1,Malonic Acid,25,0.2
692,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,15,n-Dodecane,1,Malonic Acid,25,0.2
693,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,20,n-Dodecane,1,Malonic Acid,25,0.2
694,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,17,n-Dodecane,1,Malonic Acid,25,0.2
695,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,25,n-Dodecane,1,Malonic Acid,25,0.2
696,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.05,n-Dodecane,2,Malonic Acid,25,0.2
697,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.075,n-Dodecane,2,Malonic Acid,25,0.2
698,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.66,n-Dodecane,2,Malonic Acid,25,0.2
699,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,5,n-Dodecane,2,Malonic Acid,25,0.2
700,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,9,n-Dodecane,2,Malonic Acid,25,0.2
701,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,10,n-Dodecane,2,Malonic Acid,25,0.2
702,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,40,n-Dodecane,2,Malonic Acid,25,0.2
703,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,39,n-Dodecane,2,Malonic Acid,25,0.2
704,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,50,n-Dodecane,2,Malonic Acid,25,0.2
705,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,55,n-Dodecane,2,Malonic Acid,25,0.2
706,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,75,n-Dodecane,2,Malonic Acid,25,0.2
707,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,70,n-Dodecane,2,Malonic Acid,25,0.2
708,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,65,n-Dodecane,2,Malonic Acid,25,0.2
709,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.08,n-Dodecane,3,Malonic Acid,25,0.2
710,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.2,n-Dodecane,3,Malonic Acid,25,0.2
711,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,1.5,n-Dodecane,3,Malonic Acid,25,0.2
712,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,8,n-Dodecane,3,Malonic Acid,25,0.2
713,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,30,n-Dodecane,3,Malonic Acid,25,0.2
714,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,35,n-Dodecane,3,Malonic Acid,25,0.2
715,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,60,n-Dodecane,3,Malonic Acid,25,0.2
716,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,50,n-Dodecane,3,Malonic Acid,25,0.2
717,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,55,n-Dodecane,3,Malonic Acid,25,0.2
718,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,54,n-Dodecane,3,Malonic Acid,25,0.2
719,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,80,n-Dodecane,3,Malonic Acid,25,0.2
720,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,70,n-Dodecane,3,Malonic Acid,25,0.2
721,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,60,n-Dodecane,3,Malonic Acid,25,0.2
